0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0.5487186,0.9582938,0.76725835,0.8374136,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.52537173,0.64605314,0.40473157,0.44935188,0.73112977,0.65329206,0.5633185,0.58026534,0.5614799,0.5438693,0.6654336,0.3822342,0.57790655,0.50421894,0.41651112,0.3131239,0.0034389112
0.8235445,0.9582938,0.76725835,0.8374136,0.25193033,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093863,0.56331486,0.58026534,0.57331574,0.5438835,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487256,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.52537125,0.64605314,0.4045329,0.44935188,0.73112977,0.65329224,0.563318,0.58026534,0.5614814,0.5438766,0.6654336,0.38223422,0.57790655,0.50421727,0.416511,0.31312388,0.0034389112
0.54872227,0.9582938,0.76725835,0.8374136,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.52537173,0.64605314,0.4047409,0.44935188,0.73112977,0.65329206,0.56331885,0.58026534,0.56148034,0.54387146,0.6654336,0.38223425,0.57790655,0.5042189,0.41651148,0.31312412,0.0034389112
0.8235331,0.9582938,0.76725835,0.8374136,0.2519303,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2853143,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71092474,0.56331486,0.58026534,0.57331073,0.5438588,0.6654336,0.4638444,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487357,0.9582938,0.76725835,0.83741456,0.25193027,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528583,0.70419264,0.52536863,0.64605314,0.4045527,0.44935188,0.73112977,0.65329295,0.56332,0.58026534,0.56149083,0.5438743,0.6654336,0.38223454,0.57790655,0.50419325,0.416511,0.31312385,0.0034389112
0.5487267,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.5253716,0.64605314,0.40472904,0.44935188,0.73112977,0.6532921,0.5633181,0.58026534,0.56148255,0.54385996,0.6654336,0.38223422,0.57790655,0.5042178,0.41651165,0.31312397,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109125,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.6768564,0.9582938,0.76725835,0.8374138,0.25193024,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528634,0.70419264,0.5229571,0.64605314,0.37321433,0.44935188,0.73112977,0.6542227,0.56331563,0.58026534,0.57126904,0.5438812,0.6654336,0.38243324,0.57790655,0.46454167,0.41651103,0.31312388,0.0034389112
0.82354254,0.9582938,0.76725835,0.8374136,0.25193036,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528762,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109367,0.56331486,0.58026534,0.5733188,0.543883,0.6654336,0.46384388,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487168,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.52537173,0.64605314,0.404737,0.44935188,0.73112977,0.65329206,0.56332153,0.58026534,0.5614795,0.54372066,0.6654336,0.38223416,0.57790655,0.50421906,0.41651118,0.31312388,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109385,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598258,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.8235442,0.9582938,0.76725835,0.8374136,0.25193042,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852857,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109387,0.563315,0.58026534,0.57331896,0.5438845,0.6654336,0.46384436,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.54900986,0.9582938,0.76725835,0.8374141,0.25193024,0.7657163,0.26301977,0.26535556,0.7853855,0.4627799,0.508722,0.2852857,0.70419264,0.52536815,0.64605314,0.4046284,0.44935188,0.73112977,0.6532932,0.56332695,0.58026534,0.5615461,0.54384464,0.6654336,0.38223866,0.57790655,0.5041824,0.41651237,0.3131242,0.0034389112
0.8226104,0.9582938,0.76725835,0.8374136,0.25193024,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852859,0.70419264,0.45027944,0.64605314,0.33634198,0.44935188,0.73112977,0.704141,0.5633151,0.58026534,0.5732634,0.5438845,0.6654336,0.42158338,0.57790655,0.42553028,0.41651094,0.31312385,0.0034389112
0.54871714,0.9582938,0.76725835,0.8374217,0.25193098,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528574,0.70419264,0.5253678,0.64605314,0.4045559,0.44935188,0.73112977,0.653293,0.56335634,0.58026534,0.5614798,0.54386663,0.6654336,0.38223428,0.57790655,0.50419915,0.41651094,0.31312385,0.0034389112
0.54872525,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.5253717,0.64605314,0.4046893,0.44935188,0.73112977,0.6532921,0.5633193,0.58026534,0.5614809,0.5438564,0.6654336,0.38223425,0.57790655,0.5042185,0.41651142,0.313124,0.0034389112
0.8235339,0.9582938,0.76725835,0.8374137,0.25355855,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852859,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.56730425,0.58026534,0.57188416,0.5438792,0.6654336,0.46384463,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7108604,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.82354426,0.9582938,0.76725835,0.8374136,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28529683,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109382,0.56331486,0.58026534,0.57332015,0.543884,0.6654336,0.4638443,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.55115664,0.9582938,0.76725835,0.8609638,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2888702,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.62688434,0.58026534,0.5614795,0.5106473,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.6385286,0.9582938,0.76725835,0.83829385,0.31467772,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28529027,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109389,0.6268842,0.58026534,0.56148,0.53192383,0.6654336,0.46384466,0.57790655,0.42544836,0.41651094,0.31312388,0.0034389112
0.5487222,0.9582938,0.76725835,0.83741385,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.5253714,0.64605314,0.40471232,0.44935188,0.73112977,0.6532922,0.56332153,0.58026534,0.5614839,0.5438688,0.6654336,0.38223425,0.57790655,0.50421584,0.41651106,0.31312388,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093833,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.54873765,0.9582938,0.76725835,0.83741474,0.25193027,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852858,0.70419264,0.5253694,0.64605314,0.40459028,0.44935188,0.73112977,0.65329295,0.5633284,0.58026534,0.56149274,0.5438663,0.6654336,0.38223463,0.57790655,0.5042029,0.41651106,0.31312388,0.0034389112
0.5487167,0.9582938,0.76725835,0.8635481,0.3146933,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.32786036,0.70419264,0.448331,0.64605314,0.33632728,0.44935188,0.73112977,0.7097139,0.62688434,0.58026534,0.5614795,0.51003176,0.6654336,0.46384323,0.57790655,0.42550462,0.41651094,0.31312388,0.0034389112
0.8235423,0.9582938,0.76725835,0.8374136,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528568,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109359,0.56331486,0.58026534,0.5732184,0.5438841,0.6654336,0.46384236,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.863688,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598097,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.82354456,0.9582938,0.76725835,0.8374136,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528577,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093863,0.56331486,0.58026534,0.5733201,0.5438843,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109384,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.54872197,0.9582938,0.76725835,0.83741385,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528568,0.70419264,0.5253714,0.64605314,0.4046927,0.44935188,0.73112977,0.6532922,0.56332034,0.58026534,0.5614818,0.5438619,0.6654336,0.3822343,0.57790655,0.5042164,0.4165111,0.31312388,0.0034389112
0.5487428,0.9582938,0.76725835,0.8374175,0.25193042,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852865,0.70419264,0.52536637,0.64605314,0.4045842,0.44935188,0.73112977,0.65329343,0.563325,0.58026534,0.5614994,0.54386634,0.6654336,0.382235,0.57790655,0.50415516,0.41651103,0.31312388,0.0034389112
0.5487274,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.52537125,0.64605314,0.4045801,0.44935188,0.73112977,0.65329224,0.56331795,0.58026534,0.561483,0.543875,0.6654336,0.38223428,0.57790655,0.50421625,0.41651103,0.31312388,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71088815,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.54874635,0.9582938,0.76725835,0.8374137,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.52537143,0.64605314,0.40474188,0.44935188,0.73112977,0.6532921,0.5633321,0.58026534,0.5614872,0.54383504,0.6654336,0.3822348,0.57790655,0.5042153,0.4165121,0.3131243,0.0034389112
0.82354194,0.9582938,0.76725835,0.8374136,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2853137,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109357,0.56331486,0.58026534,0.5733191,0.54387915,0.6654336,0.46384445,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.82354456,0.9582938,0.76725835,0.8374136,0.25193086,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.563316,0.58026534,0.57331514,0.54388463,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487257,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.5253717,0.64605314,0.40473327,0.44935188,0.73112977,0.6532921,0.56332844,0.58026534,0.5614814,0.5438499,0.6654336,0.38223433,0.57790655,0.5042186,0.41651237,0.31312454,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.8235428,0.9582938,0.76725835,0.8374136,0.25193262,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528595,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093863,0.56331706,0.58026534,0.5733015,0.54387945,0.6654336,0.4638446,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.82352746,0.9582938,0.76725835,0.8374137,0.2519373,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28529269,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109361,0.5633233,0.58026534,0.5732955,0.5438701,0.6654336,0.46384418,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.823544,0.9582938,0.76725835,0.8374136,0.25193247,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852857,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109389,0.5633167,0.58026534,0.57330835,0.5438828,0.6654336,0.46384463,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.710936,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.8235443,0.9582938,0.76725835,0.8374136,0.2519342,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.5633189,0.58026534,0.57330567,0.54388404,0.6654336,0.46384463,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.54871947,0.9582938,0.76725835,0.83741444,0.25193024,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852857,0.70419264,0.52537084,0.64605314,0.40466574,0.44935188,0.73112977,0.65329224,0.5633209,0.58026534,0.56148106,0.5438671,0.6654336,0.38223428,0.57790655,0.504213,0.416511,0.31312385,0.0034389112
0.5487185,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.5253717,0.64605314,0.40470225,0.44935188,0.73112977,0.6532921,0.5633214,0.58026534,0.56148,0.5438424,0.6654336,0.38223422,0.57790655,0.50421864,0.41651115,0.31312388,0.0034389112
0.54894876,0.9582938,0.76725835,0.8374137,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.5253703,0.64605314,0.40467453,0.44935188,0.73112977,0.65329254,0.56332076,0.58026534,0.5615349,0.54386824,0.6654336,0.3822362,0.57790655,0.50420016,0.41651165,0.31312406,0.0034389112
0.5487183,0.9582938,0.76725835,0.83741385,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.5253715,0.64605314,0.40469107,0.44935188,0.73112977,0.6532922,0.5633238,0.58026534,0.5614801,0.5438633,0.6654336,0.3822342,0.57790655,0.5042178,0.416511,0.31312388,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598297,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109362,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487177,0.9582938,0.76725835,0.8374138,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528565,0.70419264,0.52537155,0.64605314,0.4046976,0.44935188,0.73112977,0.6532921,0.5633227,0.58026534,0.56148,0.54384905,0.6654336,0.38223422,0.57790655,0.50421804,0.416511,0.31312388,0.0034389112
0.82352996,0.9582938,0.76725835,0.83741367,0.2519311,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28530258,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71092916,0.5633153,0.58026534,0.5733038,0.54385257,0.6654336,0.46384436,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.82354194,0.9582938,0.76725835,0.8374136,0.2519326,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852861,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109378,0.56331545,0.58026534,0.5732804,0.5438774,0.6654336,0.46384448,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.8235435,0.9582938,0.76725835,0.8374136,0.25193024,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528914,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109366,0.56331486,0.58026534,0.5733186,0.5438786,0.6654336,0.46384454,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.8235415,0.9582938,0.76725835,0.8374136,0.25193024,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28530464,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109355,0.56331486,0.58026534,0.5733184,0.54387635,0.6654336,0.4638442,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.54871774,0.9582938,0.76725835,0.8374137,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.5253716,0.64605314,0.40473402,0.44935188,0.73112977,0.65329206,0.5633168,0.58026534,0.56148016,0.5438766,0.6654336,0.3822342,0.57790655,0.50421804,0.41651097,0.31312385,0.0034389112
0.5487168,0.9582938,0.76725835,0.86315787,0.3065512,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.3459765,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.709939,0.6268738,0.58026534,0.5614795,0.510031,0.6654336,0.46384457,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.54874945,0.9582938,0.76725835,0.83741367,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528562,0.70419264,0.52537143,0.64605314,0.40468505,0.44935188,0.73112977,0.6532921,0.5633176,0.58026534,0.56148297,0.54387337,0.6654336,0.3822347,0.57790655,0.50421727,0.41651124,0.31312394,0.0034389112
0.5487167,0.9582938,0.76725835,0.8636881,0.31469434,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.34598306,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.71093893,0.62688434,0.58026534,0.5614795,0.510031,0.6654336,0.46384466,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.8235442,0.9582938,0.76725835,0.8374136,0.25193024,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528592,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109382,0.56331486,0.58026534,0.5733199,0.5438848,0.6654336,0.46384266,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5487167,0.9582938,0.76725835,0.8530153,0.3136992,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.30568212,0.70419264,0.44838488,0.64605314,0.33632728,0.44935188,0.73112977,0.6556933,0.62688434,0.58026534,0.5614795,0.51003116,0.6654336,0.4637741,0.57790655,0.43910939,0.41651094,0.31312388,0.0034389112
0.82354337,0.9582938,0.76725835,0.8374136,0.2519332,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528574,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109387,0.5633165,0.58026534,0.57330364,0.5438832,0.6654336,0.4638445,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
0.5491509,0.9582938,0.76725835,0.837414,0.2519302,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528568,0.70419264,0.52536696,0.64605314,0.40468466,0.44935188,0.73112977,0.6532934,0.56332207,0.58026534,0.56162494,0.5438657,0.6654336,0.38223752,0.57790655,0.50413567,0.4165116,0.313124,0.0034389112
0.5487189,0.9582938,0.76725835,0.8374233,0.25193077,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.2852861,0.70419264,0.5253687,0.64605314,0.4046763,0.44935188,0.73112977,0.65329266,0.563325,0.58026534,0.5614816,0.5438724,0.6654336,0.3822344,0.57790655,0.50417733,0.41651097,0.31312385,0.0034389112
0.8235432,0.9582938,0.76725835,0.8374136,0.251933,0.7657163,0.26301977,0.26535553,0.7853855,0.4627799,0.508722,0.28528622,0.70419264,0.4483309,0.64605314,0.33632728,0.44935188,0.73112977,0.7109387,0.5633171,0.58026534,0.57331043,0.5438828,0.6654336,0.4638445,0.57790655,0.42544833,0.41651094,0.31312385,0.0034389112
