0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
1.168375e-15,3.4169703e-16,2.192545e-14,1.4123626e-11,9.604066e-16,1.3322661,-5.556464e-16,1.2188329e-16,-2.4063306e-15,2.2390528e-15,1.0151054,0.9991996,8.243808e-16,1.2072943e-15,1.4409983e-09,1.4377159e-15,-3.7721707e-16,1.8971422e-10,2.9375946e-14,6.4199533e-16,0.73452246,0.72570026,2.5787577e-16,7.247598e-15,2.4790682e-12,2.0728565e-15,-3.6600902e-16,-1.227387e-16,88.34962,0.0
1.5030708e-13,1.0198639e-07,2.2473821e-13,3.97632e-09,6.504944e-14,1.332229,1.4289812e-11,2.4811934e-05,1.8134515e-13,7.028514e-14,1.0188788,0.00085444015,6.016511e-06,1.12763326e-10,0.9151596,5.970352e-13,3.0638042e-14,0.83813167,5.8159208e-06,1.8651281e-06,0.73438424,0.72569907,5.682393e-09,1.4393079e-09,4.5561322e-08,2.6715715e-13,2.3810259e-08,2.2170177e-07,88.34962,0.0
8.178058e-14,4.0217227e-08,2.8949963e-13,1.6037346e-08,4.3623193e-14,1.3318859,3.4328439e-12,9.633225e-06,1.105316e-13,5.826714e-14,1.016409,0.002019291,1.0099403e-06,2.7000135e-11,0.9150908,5.7013064e-13,1.8319236e-14,0.8381315,1.4582096e-06,4.98182e-06,0.7339368,0.72569734,5.3918664e-10,3.2727956e-10,2.1948782e-07,3.332905e-13,3.884887e-09,1.4739508e-08,88.34962,0.0
1.1683758e-15,3.4173375e-16,1.8047239e-13,3.9896947e-11,9.604066e-16,1.3322625,-5.556382e-16,1.2810291e-16,-2.4063306e-15,2.2390528e-15,1.0168166,0.9991996,8.613584e-16,1.2072948e-15,2.0680733e-09,1.437716e-15,-3.7721707e-16,3.794385e-10,3.2970425e-13,6.454599e-16,0.7345223,0.72570026,2.5799737e-16,4.5715578e-14,1.020135e-12,4.0737114e-15,-3.6600836e-16,-1.2273685e-16,88.34962,0.0
8.036688e-14,2.8582432e-08,4.4043748e-13,2.1946851e-08,5.1796797e-14,1.3316962,2.8986637e-12,4.0246664e-06,1.2936858e-13,6.2426084e-14,1.0132369,0.008136765,9.444271e-07,2.4890584e-11,0.9149711,5.0995704e-13,1.9673612e-14,0.8380913,8.1173874e-07,5.112718e-06,0.73403126,0.72569615,3.4306674e-10,3.0529881e-10,5.295794e-07,5.017858e-13,2.9732539e-09,8.862952e-09,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3795367e-15,1.8126928e-05,9.604066e-16,4.5441052e-08,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.0206218,0.9991996,8.1900013e-16,1.2072942e-15,4.8874563e-15,1.4377159e-15,-3.7721707e-16,9.564435e-16,1.0399166e-15,6.406204e-16,1.7658139e-06,1.025871e-06,2.5786478e-16,4.4732657e-15,0.52127236,1.6834372e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
3.0374715e-12,7.470841e-07,4.4438923e-12,2.1814635e-08,9.910423e-13,1.3320926,1.7112356e-10,0.00012149806,2.709286e-12,1.1709433e-12,1.0193365,0.0015763391,2.845456e-05,1.4195827e-09,0.9149851,7.646601e-12,5.535284e-13,0.8381302,2.2036122e-05,6.4954916e-06,0.7337445,0.7256902,5.426597e-08,1.0794214e-08,3.9669385e-07,3.4205794e-12,1.9693033e-07,3.0990022e-06,88.34962,0.0
1.160825e-12,2.5796044e-07,1.9756312e-12,4.1116216e-08,6.047913e-13,1.3320168,5.947715e-11,4.6568533e-05,1.6731044e-12,6.6449754e-13,1.0173216,0.0014457827,9.508604e-06,5.060296e-10,0.9150406,5.639552e-12,2.7895852e-13,0.838107,7.642585e-06,1.0442253e-05,0.7339072,0.72569156,8.6048795e-09,2.839362e-09,6.791941e-07,2.1765163e-12,7.204496e-08,4.352508e-07,88.34962,0.0
9.480533e-13,1.9332104e-07,1.8603545e-12,1.2386225e-08,5.846849e-13,1.3322242,7.853908e-11,2.767376e-05,1.4229727e-12,5.9340467e-13,1.0018419,0.0015839718,1.407894e-05,3.1088157e-10,0.9149395,5.26086e-12,2.737935e-13,0.83795625,2.7379163e-05,4.321845e-06,0.7344282,0.7256998,1.6981616e-08,7.723613e-09,3.825621e-08,2.0415412e-12,2.5293973e-08,1.0404858e-07,88.34962,0.0
1.1683755e-15,3.4172803e-16,1.781214e-11,5.9504185e-08,9.604066e-16,1.3170913,-5.556464e-16,1.220651e-16,-2.4063306e-15,2.2390528e-15,1.020596,0.9991996,8.2023907e-16,1.2072945e-15,1.637433e-12,1.437716e-15,-3.7721707e-16,3.5109064e-12,1.0615602e-15,6.5188963e-16,0.7291375,0.72106963,2.578662e-16,5.2384126e-15,0.00012010233,8.0712027e-13,-3.6600805e-16,-1.2269268e-16,88.34962,0.0
1.168375e-15,3.4169193e-16,2.008535e-12,4.913896e-05,9.604066e-16,0.008164004,-5.5564673e-16,1.2136718e-16,-2.4063306e-15,2.2390528e-15,1.0207105,0.9991996,8.1900134e-16,1.2072942e-15,1.0964496e-14,1.4377159e-15,-3.7721707e-16,2.9406317e-14,1.0399189e-15,6.5179323e-16,0.018833734,0.00016869258,2.5786478e-16,4.4771527e-15,0.51909167,1.570746e-13,-3.6600897e-16,-1.2273616e-16,88.34962,0.0
5.8735246e-11,2.3725759e-06,1.0020366e-10,1.0693698e-07,3.5337948e-11,1.3321155,2.3664573e-09,0.0002026104,6.321651e-11,2.6444813e-11,1.0127479,0.0055058254,7.4889256e-05,9.752692e-09,0.913456,1.22217e-10,1.7242464e-11,0.8372829,0.00016676862,8.171541e-06,0.73401785,0.7256966,4.4302206e-07,1.9568697e-07,1.5634906e-07,8.3541916e-11,3.4243894e-07,2.9922069e-06,88.34962,0.0
1.1745049e-11,1.9003577e-06,1.676844e-11,4.4080398e-08,6.0166724e-12,1.3321438,5.6005883e-10,0.00018968097,1.4988762e-11,6.809269e-12,1.0115691,0.0019498136,6.7113215e-05,3.368976e-09,0.9149581,4.069703e-11,3.2712507e-12,0.8380833,5.46478e-05,1.1710251e-05,0.73403883,0.7256946,1.3796904e-07,3.4470858e-08,2.4123867e-07,1.9105991e-11,3.1679517e-07,2.9478801e-06,88.34962,0.0
1.5601398e-13,7.486329e-12,1.4456875e-09,2.1139234e-08,1.3908814e-14,1.3321954,8.542725e-13,5.2034776e-10,1.408239e-14,3.61259e-15,1.0085658,0.99917257,8.912161e-10,2.175182e-13,6.978382e-05,2.0102889e-14,3.971022e-15,2.886145e-05,2.912279e-07,2.1680659e-11,0.73450285,0.7257002,2.8514077e-11,1.5679927e-08,1.7620752e-09,9.692447e-11,5.3780916e-13,2.2760116e-12,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3795367e-15,2.2250875e-05,9.604066e-16,7.772908e-09,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.020708,0.9991996,8.1900013e-16,1.2072942e-15,4.8874568e-15,1.4377159e-15,-3.7721707e-16,9.564353e-16,1.0399166e-15,6.406204e-16,4.1281544e-07,5.4572677e-08,2.5786478e-16,4.4732657e-15,0.52127665,1.6834372e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
1.3399144e-15,6.511961e-15,4.244672e-11,9.511855e-10,9.639323e-16,1.3322171,1.0663285e-15,4.348476e-13,-2.400663e-15,2.2392695e-15,1.0181631,0.9991995,9.4796e-13,1.4059491e-15,8.9472513e-07,1.4442681e-15,-3.7538597e-16,1.033547e-07,9.491848e-10,2.1094676e-14,0.73451924,0.72570026,3.5313556e-14,1.6036004e-10,8.2524605e-11,1.3698217e-12,-3.4721896e-17,1.8170887e-15,88.34962,0.0
5.477011e-13,1.8048465e-07,9.53904e-13,4.9232383e-09,2.4223687e-13,1.3322122,4.506553e-11,4.1379495e-05,6.000399e-13,2.1626788e-13,1.0182165,0.0021359695,8.070314e-06,2.992332e-10,0.9149402,1.4603144e-12,1.1132133e-13,0.8380684,1.0095719e-05,1.6559318e-06,0.7343113,0.725699,1.3439869e-08,5.4065756e-09,3.451332e-08,8.883942e-13,3.608477e-08,3.073333e-07,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3795367e-15,4.9892274e-06,9.604066e-16,3.7520908e-07,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.0206696,0.9991996,8.1900013e-16,1.2072942e-15,4.8874894e-15,1.4377159e-15,-3.7721707e-16,9.578739e-16,1.0399166e-15,6.406204e-16,4.6069385e-06,1.1334486e-06,2.5786478e-16,4.4732657e-15,0.52127004,1.6834372e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
1.5466838e-13,3.618427e-08,7.0379683e-13,6.777857e-08,9.968287e-14,1.3311532,5.2362815e-12,7.5543567e-06,2.6259534e-13,1.0890007e-13,1.0177418,0.0048824847,6.605886e-07,4.702162e-11,0.914858,1.2147823e-12,3.7423735e-14,0.83807224,7.753692e-07,8.617275e-06,0.7334349,0.72568685,3.9963172e-10,3.327328e-10,1.7004913e-06,6.403598e-13,6.4109758e-09,1.5464414e-08,88.34962,0.0
1.168375e-15,3.4169097e-16,4.7587035e-15,7.788548e-12,9.604066e-16,1.3322558,-5.5564673e-16,1.2137569e-16,-2.4063306e-15,2.2390528e-15,1.0205562,0.9991996,8.1912724e-16,1.2072942e-15,1.4083981e-11,1.4377159e-15,-3.7721707e-16,1.0115634e-11,1.6105362e-15,6.4065824e-16,0.7345214,0.72570026,2.5786494e-16,4.6955763e-15,6.6077796e-11,1.7504157e-15,-3.6600908e-16,-1.2273897e-16,88.34962,0.0
7.653531e-15,1.1595105e-12,1.4205268e-09,4.9176172e-08,1.5787766e-15,1.3321295,3.6078853e-14,1.1040144e-11,-1.2668085e-15,2.3415548e-15,1.0092165,0.9991995,6.01425e-11,1.7257485e-14,7.2585494e-06,2.5746799e-15,-1.5782623e-16,3.3234705e-06,2.8486924e-09,6.933283e-12,0.73446155,0.7256946,1.6016512e-12,7.402574e-10,4.238685e-07,9.121942e-11,6.032954e-14,5.0889875e-13,88.34962,0.0
2.7489405e-11,1.8781168e-07,1.2921313e-10,1.8658122e-08,7.095342e-12,1.3322041,8.8691016e-10,2.8296985e-05,1.1447261e-11,2.7511222e-12,1.0173931,0.10083851,6.9960415e-06,2.2173063e-09,0.7964524,1.6202557e-11,2.9373576e-12,0.7678459,5.351551e-05,2.5780125e-07,0.73437446,0.72569907,2.1672129e-07,2.8046983e-07,1.81801e-08,4.4197514e-11,6.380834e-08,6.3048606e-07,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3793366e-15,0.0001630291,9.604066e-16,4.200099e-07,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.0207053,0.9991996,8.1900013e-16,1.2072942e-15,4.8975847e-15,1.4377159e-15,-3.7721707e-16,1.1106934e-15,1.0399166e-15,6.4064294e-16,5.6542453e-06,8.110734e-08,2.5786478e-16,4.4732657e-15,0.5212764,1.6834778e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
1.168404e-15,3.537142e-16,1.8808734e-13,3.4952106e-12,9.604074e-16,1.3322644,-5.537406e-16,1.2291492e-15,-2.4063291e-15,2.2390528e-15,1.0166674,0.9991996,1.05992045e-14,1.2074767e-15,4.1582578e-07,1.4377178e-15,-3.772167e-16,4.10066e-08,2.5135928e-11,7.5644415e-16,0.73452246,0.72570026,4.2090396e-16,1.7590946e-12,6.3902594e-13,3.9610268e-15,-3.6582633e-16,-1.2113535e-16,88.34962,0.0
1.1683768e-15,3.4240574e-16,3.3197257e-11,1.2009042e-05,9.604068e-16,0.58293223,-5.5564355e-16,1.2352483e-16,-2.40633e-15,2.2390528e-15,1.0204087,0.9991996,8.208369e-16,1.2072971e-15,6.1510853e-12,1.4377172e-15,-3.7721702e-16,1.20285734e-11,1.0425975e-15,1.7473719e-15,0.46084914,0.13183694,2.5786722e-16,4.8118197e-15,0.20486067,2.8788983e-12,-3.6598938e-16,-1.2248951e-16,88.34962,0.0
3.338593e-15,3.022028e-09,6.0596716e-15,9.480507e-09,2.4860838e-15,1.3317969,1.495019e-13,2.4753438e-06,2.56002e-15,3.8958107e-15,1.0190804,0.00053429976,5.8653765e-08,2.6780754e-12,0.9151935,3.4794718e-14,2.2657724e-16,0.8381408,7.4730366e-08,2.6544913e-06,0.7336891,0.7256966,1.2179609e-11,8.2417545e-12,2.597274e-07,1.2750296e-14,7.6410145e-10,2.031397e-09,88.34962,0.0
1.1683751e-15,3.4184392e-16,1.3278025e-12,0.029416528,9.604067e-16,8.497115e-06,-5.556459e-16,1.219166e-16,-2.4063304e-15,2.2390528e-15,1.020709,0.9991996,8.1900383e-16,1.2072962e-15,2.557981e-13,1.4377165e-15,-3.7721707e-16,4.0401382e-13,1.0399166e-15,2.3569932e-14,5.504655e-05,1.6731287e-08,2.578648e-16,4.4740877e-15,0.52127707,3.2002894e-13,-3.6596622e-16,-1.2258469e-16,88.34962,0.0
3.4423796e-15,5.193863e-09,3.8313515e-15,2.8479235e-09,2.0532407e-15,1.3319324,2.4595343e-13,4.2671245e-06,8.5029683e-16,3.508529e-15,1.0202303,0.00050942664,1.3093909e-07,4.567786e-12,0.9152543,2.2861211e-14,1.5595413e-17,0.83816195,1.4950254e-07,1.2210163e-06,0.73382396,0.7256968,4.8813224e-11,1.4401281e-11,1.2014641e-07,9.671368e-15,1.6805983e-09,9.624608e-09,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3795152e-15,0.00013401106,9.604066e-16,3.4734708e-07,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.0207006,0.9991996,8.1900013e-16,1.2072942e-15,4.8932695e-15,1.4377159e-15,-3.7721707e-16,1.1781273e-15,1.0399166e-15,6.4066655e-16,3.5555197e-06,1.0316279e-07,2.5786478e-16,4.4732657e-15,0.5212766,1.6834403e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
3.4044458e-11,2.3969898e-07,1.5364524e-10,2.8411305e-08,6.3301924e-12,1.3321922,9.423964e-10,2.878022e-05,9.818603e-12,2.4213324e-12,1.019265,0.14245686,1.1705622e-05,1.6519794e-09,0.78255326,1.1084444e-11,2.6760425e-12,0.7900132,4.612377e-05,2.7744636e-07,0.7343189,0.725696,2.8033622e-07,2.6538504e-07,7.9633466e-08,5.006178e-11,1.0443066e-07,1.5987735e-06,88.34962,0.0
1.0757385e-13,3.3820242e-11,2.398733e-10,1.5826108e-09,6.917432e-15,1.3322405,2.0212226e-12,1.5655209e-09,5.88948e-15,3.1093794e-15,1.0163821,0.999074,3.0191443e-09,9.303594e-13,0.0010084434,8.900884e-15,2.2422963e-15,0.00037282682,2.6402597e-07,2.593007e-11,0.7345094,0.7257002,2.486051e-10,2.0738044e-08,8.2861057e-10,1.577255e-11,3.4497234e-12,3.1253822e-11,88.34962,0.0
1.1683828e-15,3.443526e-16,1.5227793e-12,1.5689983e-10,9.604069e-16,1.3322535,-5.555738e-16,1.9878426e-16,-2.40633e-15,2.2390528e-15,1.0153908,0.9991996,1.9596416e-15,1.2073092e-15,2.554617e-08,1.4377173e-15,-3.772169e-16,7.0122463e-09,1.09055e-12,7.8618274e-16,0.7345194,0.72570026,2.6254316e-16,1.4771592e-13,5.2866583e-10,4.4095068e-14,-3.659813e-16,-1.2238676e-16,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3795367e-15,1.07765845e-05,9.604066e-16,1.6689274e-08,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.01943,0.9991996,8.1900013e-16,1.2072942e-15,4.887456e-15,1.4377159e-15,-3.7721707e-16,9.564154e-16,1.0399166e-15,6.406204e-16,1.4871196e-06,2.6168826e-05,2.5786478e-16,4.4732657e-15,0.52120084,1.6834372e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
4.2661657e-15,7.607498e-09,5.1514956e-15,1.2266148e-09,2.2907148e-15,1.3321357,3.203383e-13,7.0042e-06,2.7179231e-15,4.1425247e-15,1.0199953,0.0005968977,3.9537719e-07,5.787517e-12,0.91524106,2.7374883e-14,1.7032536e-16,0.8381643,2.8009947e-07,1.0853371e-06,0.73419285,0.7256985,1.2209271e-10,3.6551137e-11,5.9091494e-08,1.2342015e-14,2.5242677e-09,2.089595e-08,88.34962,0.0
1.17575e-15,5.457996e-11,-1.2834718e-15,8.5928203e-10,9.67518e-16,1.3319649,5.487915e-16,6.964979e-08,-2.3846758e-15,2.2490294e-15,1.0120051,0.000503522,2.485959e-09,1.4555872e-14,0.9152706,1.705332e-15,-3.739779e-16,0.83816713,2.2575025e-08,7.135863e-07,0.7342822,0.7257002,1.59379e-13,3.4120027e-13,7.01162e-09,1.8199585e-15,1.3058425e-12,2.2373366e-12,88.34962,0.0
2.111479e-11,8.1865727e-07,3.0469852e-11,1.1451259e-08,6.2410463e-12,1.3322185,8.693328e-10,0.00011758113,1.1088727e-11,3.2374795e-12,1.0187863,0.01467238,3.418529e-05,3.368584e-09,0.90804356,1.667121e-11,2.902484e-12,0.83593786,0.00011988174,6.7845156e-07,0.73431593,0.72569865,4.6152667e-07,2.2919244e-07,1.7871564e-08,1.98193e-11,1.9415494e-07,3.3755045e-06,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3029067e-15,0.0034400546,9.604066e-16,2.0895648e-06,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.0207094,0.9991996,8.1900013e-16,1.2072942e-15,4.892743e-15,1.4377159e-15,-3.7721707e-16,1.4735603e-15,1.0399166e-15,6.426675e-16,1.1258265e-05,1.8601304e-08,2.5786478e-16,4.4732657e-15,0.52127707,1.6928794e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
5.1868823e-13,1.8912681e-07,8.432276e-13,4.797419e-09,2.159679e-13,1.3322114,5.19391e-11,4.4856395e-05,5.623491e-13,1.8546201e-13,1.0192971,0.0013453577,1.0701091e-05,3.6690986e-10,0.91501075,1.4342682e-12,1.07200923e-13,0.8380816,1.6247788e-05,1.5631678e-06,0.734305,0.7256988,1.9909224e-08,5.483856e-09,3.690569e-08,7.4258633e-13,4.49263e-08,5.5714713e-07,88.34962,0.0
1.168375e-15,3.4169081e-16,1.5900769e-16,0.0020066544,9.604066e-16,3.2648861e-06,-5.5564673e-16,1.2134815e-16,-2.4063306e-15,2.2390528e-15,1.0207103,0.9991996,8.1900013e-16,1.2072942e-15,5.0354266e-15,1.4377159e-15,-3.7721707e-16,2.5449717e-15,1.0399166e-15,6.428165e-16,1.377922e-05,1.606104e-08,2.5786478e-16,4.4732657e-15,0.52127695,1.876634e-15,-3.6600908e-16,-1.2273899e-16,88.34962,0.0
3.6103492e-12,5.3236516e-07,5.9161244e-12,8.35628e-08,2.1135765e-12,1.3318844,1.4888464e-10,7.5834934e-05,5.341025e-12,2.3956085e-12,1.014188,0.0019348611,1.4157543e-05,1.0526673e-09,0.91495234,1.8142645e-11,9.428585e-13,0.8380865,1.3409696e-05,1.7083314e-05,0.73366004,0.7256897,1.6735537e-08,6.9172645e-09,8.7551797e-07,7.829227e-12,1.0211597e-07,4.7252425e-07,88.34962,0.0
7.162256e-13,1.5420397e-07,2.1631358e-12,5.0421917e-08,5.301575e-13,1.3319601,2.1853545e-11,1.9613344e-05,1.2528642e-12,5.9405784e-13,1.003998,0.003321047,4.7196822e-06,1.4008776e-10,0.91493726,5.37841e-12,2.0741227e-13,0.83807933,4.7023786e-06,1.2324549e-05,0.7340856,0.72569674,2.5043396e-09,2.0074553e-09,4.845616e-07,2.7615898e-12,1.3443987e-08,3.8383863e-08,88.34962,0.0
6.6708536e-13,2.0505455e-07,9.706832e-13,8.209625e-09,3.0640318e-13,1.3322093,5.368421e-11,4.3941578e-05,8.29827e-13,2.860777e-13,1.0172039,0.0010776232,1.1263141e-05,3.194684e-10,0.91505075,2.4321025e-12,1.4447834e-13,0.838091,1.8880068e-05,2.6549874e-06,0.73432356,0.725699,1.6018642e-08,5.654275e-09,4.4309214e-08,9.995866e-13,3.668037e-08,3.333031e-07,88.34962,0.0
1.168375e-15,3.4169081e-16,-1.3795367e-15,4.8587964e-07,9.604066e-16,3.138314e-06,-5.5564673e-16,1.2134814e-16,-2.4063306e-15,2.2390528e-15,1.0181035,0.9991996,8.1900013e-16,1.2072942e-15,4.8874593e-15,1.4377159e-15,-3.7721707e-16,9.566706e-16,1.0399166e-15,6.406204e-16,6.6748085e-05,0.0009269651,2.5786478e-16,4.4732657e-15,0.51834124,1.6834372e-15,-3.6600908e-16,-1.22739e-16,88.34962,0.0
1.558018e-12,3.052464e-07,2.0168134e-12,7.7193665e-09,6.588036e-13,1.33222,1.3576978e-10,6.083389e-05,1.5731702e-12,5.3379436e-13,1.0177243,0.0014798578,1.9995668e-05,6.9206374e-10,0.914858,3.8044767e-12,3.277891e-13,0.83797175,4.530125e-05,1.6302123e-06,0.73432785,0.72569925,5.626733e-08,1.6507625e-08,2.4661748e-08,1.867474e-12,6.457669e-08,7.569049e-07,88.34962,0.0
1.168375e-15,3.416984e-16,2.8441696e-12,9.747757e-09,9.604066e-16,1.329619,-5.556466e-16,1.2148856e-16,-2.4063306e-15,2.2390528e-15,1.0204637,0.9991996,8.1936086e-16,1.2072943e-15,6.4492916e-12,1.4377159e-15,-3.7721707e-16,2.9370547e-12,1.064616e-15,6.4281156e-16,0.7339748,0.72564524,2.578653e-16,4.792382e-15,2.233044e-06,8.694258e-14,-3.6600897e-16,-1.2273736e-16,88.34962,0.0
